OrderID,Date,Product,Category,Quantity,UnitPrice,Region,PaymentMode,CustomerID,Revenue,Month,UnitsSold
ORD1208,2025-07-13,Office Chair,Furniture,1.0,5172.93,East,Debit Card,CUST1677,5172.93,2025-07,1.0
ORD2057,2025-07-13,LED Desk Lamp,Electronics,3.0,952.86,West,Cash,CUST1705,2858.58,2025-07,3.0
ORD1966,2025-07-13,LED Desk Lamp,Electronics,2.0,818.54,West,Debit Card,CUST1487,1637.08,2025-07,2.0
ORD1394,2025-07-13,Backpack,Accessories,3.0,1374.47,North,Net Banking,CUST1763,4123.41,2025-07,3.0
ORD1803,2025-07-13,Desk Organizer,Stationery,6.0,370.33,West,Upi,CUST1021,2221.98,2025-07,6.0
ORD1740,2025-07-13,Notebook Set,Stationery,6.0,162.74,West,Debit Card,CUST1918,976.44,2025-07,6.0
ORD1329,2025-07-13,Notebook Set,Stationery,5.0,143.67,North,Credit Card,CUST1667,718.35,2025-07,5.0
ORD1113,2025-07-14,Yoga Mat,Fitness,5.0,875.79,South,Cash,CUST1232,4378.95,2025-07,5.0
ORD2309,2025-07-14,USB-C Cable,Electronics,1.0,268.11,South,Credit Card,CUST1284,268.11,2025-07,1.0
ORD2403,2025-07-14,Desk Organizer,Stationery,6.0,382.37,West,Credit Card,CUST1343,2294.22,2025-07,6.0
ORD2359,2025-07-14,USB-C Cable,Electronics,3.0,267.2,South,Upi,CUST1740,801.6,2025-07,3.0
ORD1565,2025-07-14,Coffee Mug,Kitchen,6.0,211.78,South,Credit Card,CUST1318,1270.68,2025-07,6.0
ORD2003,2025-07-15,Notebook Set,Stationery,1.0,151.77,East,Credit Card,CUST1123,151.77,2025-07,1.0
ORD1875,2025-07-15,USB-C Cable,Electronics,1.0,233.55,West,Debit Card,CUST1905,233.55,2025-07,1.0
ORD1357,2025-07-15,Table Lamp,Furniture,2.0,1086.83,West,Net Banking,CUST1784,2173.66,2025-07,2.0
ORD2182,2025-07-15,Coffee Mug,Kitchen,3.0,201.22,West,Credit Card,CUST1193,603.66,2025-07,3.0
ORD1130,2025-07-15,Wireless Mouse,Electronics,5.0,608.13,South,Debit Card,CUST1531,3040.65,2025-07,5.0
ORD1642,2025-07-15,Table Lamp,Furniture,4.0,1144.71,East,Cash,CUST1463,4578.84,2025-07,4.0
ORD1025,2025-07-16,USB-C Cable,Electronics,3.0,230.49,West,Net Banking,CUST1169,691.47,2025-07,3.0
ORD2055,2025-07-16,Coffee Mug,Kitchen,3.0,216.82,East,Upi,CUST1004,650.46,2025-07,3.0
ORD2028,2025-07-16,Table Lamp,Furniture,1.0,1181.18,West,Debit Card,CUST1829,1181.18,2025-07,1.0
ORD2238,2025-07-16,Backpack,Accessories,1.0,1232.83,West,Cash,CUST1293,1232.83,2025-07,1.0
ORD1781,2025-07-16,Wireless Mouse,Electronics,7.0,634.7,South,Credit Card,CUST1561,4442.9,2025-07,7.0
ORD2119,2025-07-16,Water Bottle,Accessories,5.0,288.26,North,Net Banking,CUST1046,1441.3,2025-07,5.0
ORD1283,2025-07-16,Backpack,Accessories,7.0,1383.0,North,Upi,CUST1995,9681.0,2025-07,7.0
ORD2457,2025-07-16,Yoga Mat,Fitness,2.0,822.01,West,Debit Card,CUST1669,1644.02,2025-07,2.0
ORD1482,2025-07-17,Bluetooth Speaker,Electronics,1.0,1449.54,West,Cash,CUST1536,1449.54,2025-07,1.0
ORD1323,2025-07-17,Water Bottle,Accessories,3.0,286.47,East,Credit Card,CUST1354,859.41,2025-07,3.0
ORD1341,2025-07-17,Table Lamp,Furniture,5.0,1244.63,East,Cash,CUST1629,6223.15,2025-07,5.0
ORD1008,2025-07-17,Notebook Set,Stationery,5.0,163.46,South,Credit Card,CUST1389,817.3,2025-07,5.0
ORD1772,2025-07-17,Wireless Mouse,Electronics,7.0,601.87,North,Credit Card,CUST1268,4213.09,2025-07,7.0
ORD2242,2025-07-17,Office Chair,Furniture,1.0,5216.58,North,Credit Card,CUST1346,5216.58,2025-07,1.0
ORD1319,2025-07-17,Desk Organizer,Stationery,5.0,356.68,South,Upi,CUST1285,1783.4,2025-07,5.0
ORD1979,2025-07-17,Desk Organizer,Stationery,6.0,332.06,North,Cash,CUST1795,1992.36,2025-07,6.0
ORD1220,2025-07-18,Notebook Set,Stationery,6.0,144.56,South,Upi,Guest,867.36,2025-07,6.0
ORD1102,2025-07-18,USB-C Cable,Electronics,8.0,247.25,East,Cash,CUST1872,1978.0,2025-07,8.0
ORD1842,2025-07-18,LED Desk Lamp,Electronics,7.0,867.25,North,Credit Card,CUST1687,6070.75,2025-07,7.0
ORD2327,2025-07-18,USB-C Cable,Electronics,3.0,231.44,East,Net Banking,CUST1351,694.32,2025-07,3.0
ORD1876,2025-07-18,LED Desk Lamp,Electronics,5.0,892.05,West,Cash,CUST1627,4460.25,2025-07,5.0
ORD2089,2025-07-18,Wireless Mouse,Electronics,8.0,629.83,North,Upi,CUST1110,5038.64,2025-07,8.0
ORD1464,2025-07-18,Backpack,Accessories,3.0,1335.78,South,Credit Card,CUST1543,4007.34,2025-07,3.0
ORD1872,2025-07-18,Backpack,Accessories,1.0,1327.04,West,Cash,CUST1403,1327.04,2025-07,1.0
ORD1219,2025-07-19,Water Bottle,Accessories,3.0,273.67,North,Net Banking,CUST1522,821.01,2025-07,3.0
ORD1734,2025-07-19,LED Desk Lamp,Electronics,7.0,872.59,West,Debit Card,CUST1600,6108.13,2025-07,7.0
ORD1446,2025-07-20,Office Chair,Furniture,4.0,5312.47,North,Net Banking,CUST1359,21249.88,2025-07,4.0
ORD2458,2025-07-20,Desk Organizer,Stationery,7.0,370.53,South,Cash,CUST1118,2593.71,2025-07,7.0
ORD2358,2025-07-20,Water Bottle,Accessories,7.0,325.66,North,Debit Card,CUST1669,2279.62,2025-07,7.0
ORD2061,2025-07-20,Notebook Set,Stationery,5.0,139.93,North,Net Banking,CUST1869,699.65,2025-07,5.0
ORD1397,2025-07-20,LED Desk Lamp,Electronics,8.0,897.31,East,Net Banking,CUST1963,7178.48,2025-07,8.0
ORD1189,2025-07-20,Table Lamp,Furniture,5.0,1188.94,North,Credit Card,CUST1490,5944.7,2025-07,5.0
ORD1725,2025-07-20,USB-C Cable,Electronics,8.0,233.0,West,Cash,CUST1314,1864.0,2025-07,8.0
ORD2484,2025-07-20,USB-C Cable,Electronics,8.0,227.28,North,Upi,CUST1988,1818.24,2025-07,8.0
ORD2232,2025-07-20,Water Bottle,Accessories,6.0,315.11,East,Upi,CUST1873,1890.66,2025-07,6.0
ORD1407,2025-07-20,Coffee Mug,Kitchen,2.0,193.47,South,Debit Card,CUST1608,386.94,2025-07,2.0
ORD1556,2025-07-20,USB-C Cable,Electronics,7.0,229.7,South,Upi,CUST1580,1607.9,2025-07,7.0
ORD1456,2025-07-20,Desk Organizer,Stationery,8.0,315.24,South,Debit Card,CUST1467,2521.92,2025-07,8.0
ORD2322,2025-07-20,Desk Organizer,Stationery,1.0,345.79,East,Net Banking,CUST1197,345.79,2025-07,1.0
ORD1838,2025-07-21,LED Desk Lamp,Electronics,7.0,835.71,East,Credit Card,CUST1487,5849.97,2025-07,7.0
ORD1059,2025-07-21,Office Chair,Furniture,2.0,4881.57,North,Debit Card,CUST1227,9763.14,2025-07,2.0
ORD1184,2025-07-21,Office Chair,Furniture,1.0,4776.32,South,Upi,CUST1553,4776.32,2025-07,1.0
ORD1344,2025-07-21,Yoga Mat,Fitness,2.0,803.08,East,Credit Card,CUST1939,1606.16,2025-07,2.0
ORD2330,2025-07-21,Notebook Set,Stationery,2.0,144.28,West,Debit Card,CUST1614,288.56,2025-07,2.0
ORD2339,2025-07-21,Desk Organizer,Stationery,2.0,337.72,South,Cash,CUST1467,675.44,2025-07,2.0
ORD2378,2025-07-22,Table Lamp,Furniture,5.0,1172.88,South,Debit Card,CUST1255,5864.4,2025-07,5.0
ORD2442,2025-07-22,USB-C Cable,Electronics,1.0,242.81,East,Debit Card,CUST1484,242.81,2025-07,1.0
ORD2401,2025-07-22,USB-C Cable,Electronics,3.0,236.65,North,Net Banking,CUST1332,709.95,2025-07,3.0
ORD1475,2025-07-22,Wireless Mouse,Electronics,7.0,599.79,West,Debit Card,CUST1718,4198.53,2025-07,7.0
ORD1994,2025-07-22,Bluetooth Speaker,Electronics,5.0,1498.91,West,Credit Card,CUST1037,7494.55,2025-07,5.0
ORD1186,2025-07-22,Water Bottle,Accessories,4.0,304.31,North,Upi,CUST1271,1217.24,2025-07,4.0
ORD1677,2025-07-23,Backpack,Accessories,5.0,1418.54,South,Cash,CUST1693,7092.7,2025-07,5.0
ORD2090,2025-07-23,Wireless Mouse,Electronics,1.0,595.3,East,Credit Card,CUST1067,595.3,2025-07,1.0
ORD1154,2025-07-23,Water Bottle,Accessories,1.0,286.64,East,Debit Card,CUST1149,286.64,2025-07,1.0
ORD1071,2025-07-23,Coffee Mug,Kitchen,3.0,205.32,East,Net Banking,CUST1679,615.96,2025-07,3.0
ORD2321,2025-07-23,Coffee Mug,Kitchen,7.0,214.12,North,Cash,CUST1666,1498.84,2025-07,7.0
ORD2486,2025-07-24,Coffee Mug,Kitchen,6.0,184.0,South,Net Banking,CUST1211,1104.0,2025-07,6.0
ORD1185,2025-07-24,LED Desk Lamp,Electronics,3.0,828.86,North,Upi,CUST1015,2486.58,2025-07,3.0
ORD2366,2025-07-24,Desk Organizer,Stationery,7.0,382.52,South,Debit Card,CUST1065,2677.64,2025-07,7.0
ORD2395,2025-07-24,Bluetooth Speaker,Electronics,3.0,1566.16,North,Debit Card,CUST1524,4698.48,2025-07,3.0
ORD1551,2025-07-24,USB-C Cable,Electronics,3.0,230.09,West,Upi,CUST1971,690.27,2025-07,3.0
ORD2042,2025-07-24,Water Bottle,Accessories,2.0,280.36,West,Credit Card,CUST1082,560.72,2025-07,2.0
ORD2001,2025-07-24,Yoga Mat,Fitness,4.0,729.18,South,Debit Card,CUST1345,2916.72,2025-07,4.0
ORD2462,2025-07-24,Water Bottle,Accessories,3.0,300.18,South,Credit Card,CUST1404,900.54,2025-07,3.0
ORD1264,2025-07-24,Bluetooth Speaker,Electronics,6.0,1480.1,West,Debit Card,CUST1916,8880.6,2025-07,6.0
ORD1169,2025-07-25,Water Bottle,Accessories,2.0,297.11,North,Upi,CUST1772,594.22,2025-07,2.0
ORD1719,2025-07-25,Yoga Mat,Fitness,2.0,787.09,East,Debit Card,CUST1784,1574.18,2025-07,2.0
ORD1627,2025-07-25,Coffee Mug,Kitchen,8.0,182.6,West,Debit Card,CUST1323,1460.8,2025-07,8.0
ORD2102,2025-07-25,Bluetooth Speaker,Electronics,8.0,1630.64,East,Upi,CUST1013,13045.12,2025-07,8.0
ORD1996,2025-07-26,Notebook Set,Stationery,8.0,162.11,South,Net Banking,CUST1238,1296.88,2025-07,8.0
ORD1554,2025-07-26,Table Lamp,Furniture,2.0,1099.97,West,Credit Card,CUST1333,2199.94,2025-07,2.0
ORD2445,2025-07-26,Water Bottle,Accessories,2.0,269.28,West,Upi,CUST1026,538.56,2025-07,2.0
ORD1647,2025-07-26,Backpack,Accessories,1.0,1304.91,North,Debit Card,CUST1148,1304.91,2025-07,1.0
ORD1548,2025-07-26,Water Bottle,Accessories,7.0,327.15,South,Net Banking,CUST1062,2290.05,2025-07,7.0
ORD1349,2025-07-26,Desk Organizer,Stationery,5.0,364.58,West,Cash,CUST1836,1822.9,2025-07,5.0
ORD1463,2025-07-26,Table Lamp,Furniture,2.0,1103.85,East,Cash,CUST1140,2207.7,2025-07,2.0
ORD1949,2025-07-26,Desk Organizer,Stationery,7.0,374.14,West,Net Banking,CUST1184,2618.98,2025-07,7.0
ORD1477,2025-07-26,Notebook Set,Stationery,3.0,150.08,West,Net Banking,CUST1649,450.24,2025-07,3.0
ORD1530,2025-07-27,Water Bottle,Accessories,4.0,307.35,North,Debit Card,CUST1144,1229.4,2025-07,4.0
ORD1521,2025-07-27,Notebook Set,Stationery,8.0,150.26,South,Debit Card,CUST1038,1202.08,2025-07,8.0
ORD2155,2025-07-27,Water Bottle,Accessories,7.0,316.3,East,Credit Card,CUST1842,2214.1,2025-07,7.0
ORD2200,2025-07-27,Backpack,Accessories,6.0,1328.58,West,Debit Card,CUST1095,7971.48,2025-07,6.0
ORD1939,2025-07-27,Desk Organizer,Stationery,1.0,366.94,South,Debit Card,CUST1544,366.94,2025-07,1.0
ORD2158,2025-07-28,Table Lamp,Furniture,6.0,1187.79,North,Credit Card,CUST1656,7126.74,2025-07,6.0
ORD2396,2025-07-28,Bluetooth Speaker,Electronics,6.0,1445.84,South,Net Banking,CUST1212,8675.04,2025-07,6.0
ORD2298,2025-07-28,Wireless Mouse,Electronics,8.0,619.64,East,Debit Card,CUST1847,4957.12,2025-07,8.0
ORD1757,2025-07-28,Notebook Set,Stationery,2.0,155.58,South,Net Banking,CUST1442,311.16,2025-07,2.0
ORD1927,2025-07-28,Bluetooth Speaker,Electronics,8.0,1378.26,East,Debit Card,CUST1481,11026.08,2025-07,8.0
ORD1410,2025-07-28,Backpack,Accessories,3.0,1247.15,South,Debit Card,CUST1321,3741.45,2025-07,3.0
ORD1528,2025-07-28,Yoga Mat,Fitness,3.0,779.57,East,Upi,CUST1181,2338.71,2025-07,3.0
ORD2427,2025-07-28,Wireless Mouse,Electronics,6.0,614.69,North,Upi,CUST1267,3688.14,2025-07,6.0
ORD1889,2025-07-29,USB-C Cable,Electronics,4.0,226.54,South,Credit Card,CUST1668,906.16,2025-07,4.0
ORD1932,2025-07-29,Backpack,Accessories,2.0,1253.76,North,Cash,CUST1545,2507.52,2025-07,2.0
ORD1549,2025-07-29,Backpack,Accessories,7.0,1419.97,West,Net Banking,CUST1902,9939.79,2025-07,7.0
ORD1988,2025-07-29,Table Lamp,Furniture,8.0,1108.16,East,Cash,CUST1698,8865.28,2025-07,8.0
ORD1060,2025-07-29,Notebook Set,Stationery,8.0,144.52,South,Upi,CUST1024,1156.16,2025-07,8.0
ORD1444,2025-07-29,Water Bottle,Accessories,2.0,295.36,North,Upi,CUST1214,590.72,2025-07,2.0
ORD2329,2025-07-29,USB-C Cable,Electronics,1.0,245.12,South,Upi,CUST1655,245.12,2025-07,1.0
ORD1703,2025-07-29,Water Bottle,Accessories,6.0,298.21,West,Net Banking,CUST1006,1789.26,2025-07,6.0
ORD2479,2025-07-29,Coffee Mug,Kitchen,7.0,190.05,West,Cash,CUST1011,1330.35,2025-07,7.0
ORD1380,2025-07-29,Bluetooth Speaker,Electronics,1.0,1578.25,West,Upi,CUST1862,1578.25,2025-07,1.0
ORD2187,2025-07-30,USB-C Cable,Electronics,5.0,252.15,South,Net Banking,CUST1994,1260.75,2025-07,5.0
ORD2071,2025-07-30,Wireless Mouse,Electronics,5.0,639.08,East,Debit Card,CUST1572,3195.4,2025-07,5.0
ORD1828,2025-07-30,Table Lamp,Furniture,5.0,1299.5,South,Credit Card,CUST1038,6497.5,2025-07,5.0
ORD1666,2025-07-30,USB-C Cable,Electronics,6.0,249.71,West,Debit Card,CUST1044,1498.26,2025-07,6.0
ORD1744,2025-07-30,Table Lamp,Furniture,6.0,1097.33,South,Debit Card,CUST1321,6583.98,2025-07,6.0
ORD1100,2025-07-30,Backpack,Accessories,8.0,1196.52,East,Debit Card,CUST1724,9572.16,2025-07,8.0
ORD1532,2025-07-30,Bluetooth Speaker,Electronics,6.0,1483.0,East,Upi,CUST1255,8898.0,2025-07,6.0
ORD2029,2025-07-30,Table Lamp,Furniture,2.0,1187.6,South,Credit Card,CUST1571,2375.2,2025-07,2.0
ORD2154,2025-07-30,Bluetooth Speaker,Electronics,4.0,1438.27,South,Debit Card,CUST1646,5753.08,2025-07,4.0
